,content,comparative,subject,object,aspect,predicate,label,NER
1925,des : Galaxy A21s với hiệu năng mạnh mẽ và vượt trội hơn,1,['Galaxy_A21s'],[''],['hiệu_năng'],['mạnh_mẽ_và_vượt_trội_hơn'],[6],"[0, 0, 1, 1, 0, 3, 3, 4, 4, 4, 4, 4, 4]"
1926,Thời lượng pin và sạc,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1927,"Về hiệu năng sử dụng pin của cả hai dòng sản phẩm A21s và A12 đều giống nhau khi bộ đôi này đều được trang bị viên pin có dung lượng lên đến 5000 mAh , tích hợp hỗ trợ sạc nhanh lên đến 15 W cho bạn thoải mái sử dụng .",1,['A21s'],['A12'],['hiệu_năng_sử_dụng_pin'],['đều_giống_nhau'],[2],"[0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1928,alt : Tính năng sạc nhanh có thể giúp máy hoạt động ngày dài,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1929,des : Tính năng sạc nhanh có thể giúp máy hoạt động ngày dài,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1930,4 .,0,[],[],[],[],[],"[0, 0]"
1931,Bảng so sánh,0,[],[],[],[],[],"[0, 0, 0]"
1932,5 .,0,[],[],[],[],[],"[0, 0]"
1933,Nên mua Samsung Galaxy A21s hay Galaxy A12,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
1934,"Nhìn chung , hai chiếc Samsung Galaxy A21s và Galaxy A12 có nhiều điểm tương đồng .",1,['Samsung_Galaxy_A21s'],['Galaxy_A12'],[''],['nhiều_điểm_tương_đồng'],[2],"[0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0, 4, 4, 4, 4, 0]"
1935,"Tùy vào yêu cầu của bạn về dung lượng bộ nhớ lớn , đa nhiệm tốt hay thích một sản phẩm có hiệu năng CPU cao hơn , chiến game tốt hơn để có thể lựa chọn 1 trong 2 smartphone Galaxy A21s hay Galaxy A12 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1936,alt : Nhìn chung hai dòng sản phẩm không có sự khác biệt quá lớn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1937,des : Nhìn chung hai dòng sản phẩm không có sự khác biệt quá lớn,1,['hai_dòng_sản_phẩm'],['hai_dòng_sản_phẩm'],[''],['không_có_sự_khác_biệt_quá_lớn'],[2],"[0, 0, 0, 0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4]"
1938,6 .,0,[],[],[],[],[],"[0, 0]"
1939,Chính sách bảo hành điện thoại tại TGDĐ,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
1940,"Khi mua điện thoại tại Thế Giới Di Động , bạn sẽ được hưởng chính sách bảo hành với nhiều ưu đãi như :",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1941,- Hư gì đổi nấy 12 tháng tại 3045 siêu thị toàn quốc ( miễn phí tháng đầu ) .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1942,- Bảo hành chính hãng điện thoại 1 năm .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1943,alt : Chính sách bảo hành tại Thế Giới Di Động,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1944,des : Chính sách bảo hành tại Thế Giới Di Động,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1945,Trên đây bài viết đã so sánh giữa Samsung Galaxy A21s với Galaxy A12 .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1946,Hy vọng bạn sẽ chọn được sản phẩm phù hợp !,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1947,Hẹn gặp lại các bạn trong các bài viết tiếp theo nhé .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1948,Title : Đánh giá iPhone SE 2022 : Khoan . . .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1949,"không tệ như bạn nghĩ đâu , nghe tôi giải thích đã !",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1950,"Dù nhận bao nhiêu lời chê bai , phán xét thế nhưng iPhone SE 2022 có thể sẽ khiến bạn phải “ quay xe ” bởi chiếc máy này không hề tệ như bạn nghĩ đâu !",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1951,"Trước khi ra mắt , iPhone SE 2022 nhận được rất nhiều ý kiến trái chiều , không ít lời chê bai nhưng vẫn không thể cản bước được Apple ra mắt chiếc máy này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1952,"Apple có lý do để làm vậy , chí ít là iPhone SE thế hệ trước vẫn bán chạy .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1953,Mặc dù iPhone SE 2022 không còn nhiều sức hấp dẫn nữa rồi nhưng chiếc máy này vẫn sở hữu nhiều điểm cộng đấy .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1954,Hãy cùng mình trải nghiệm và đánh giá chiếc máy này nhé !,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1955,Thiết kế,0,[],[],[],[],[],"[0, 0]"
1956,"Khi ra mắt , người ta nói nhiều nhất có lẽ là thiết kế của iPhone SE 2022 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1957,Thật khó để biện minh cho Apple trong trường hợp này .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1958,"Rõ ràng rồi , chiếc iPhone “ tai thỏ ” thế hệ đầu tiên ra mắt cũng đã gần 5 năm , cũng có nhiều đồn đoán và sự kỳ vọng về thiết kế mới trên iPhone SE 2022 thế nhưng cái chúng ta nhận được lại là một vẻ ngoài quen thuộc đến nỗi hơi ngán ngẩm .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1959,alt : iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1960,des :,0,[],[],[],[],[],"[0, 0]"
1961,"iPhone SE 2022 có vẻ ngoài nhỏ nhắn , màn hình chỉ 4.7 inches nên bạn có thể dễ dàng điều khiển chỉ với 1 tay .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1962,"Nhưng đây là điểm trừ cực lớn với những người “ tay to ” , thích màn hình lớn hay các game thủ .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1963,"Bù lại , những ai yêu thích sự gọn gàng , đơn giản thì chiếc máy này có sức hút khá tốt đấy .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1964,alt : iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1965,des : iPhone SE 2022 khá nhỏ so với kích thước tay của mình,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1966,"Vớt vát một chút , mình khen iPhone SE 2022 ở điểm chất lượng hoàn thiện tốt , cảm giác cầm nắm vẫn mang một cảm giác gì đó rất thoải mái .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1967,"Viền trên dưới của máy ở thời điểm này đã là rất dày , chắc chỉ có mỗi Apple là dám cho ra một chiếc máy có viền như thế này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1968,"Bù lại chúng ta có Touch ID , một trong những công cụ rất tiện lợi trong thời điểm này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1969,Hiệu năng,0,[],[],[],[],[],"[0, 0]"
1970,Được trang bị vi xử lý Apple A15 thì hiệu năng của iPhone SE 2022 là điều không phải bàn .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1971,"Kể cả ở thời điểm hiện tại hay nhiều năm nữa , iPhone SE 2022 vẫn mang đến sự mượt mà đáng kinh ngạc mà đối thủ của nó - những chiếc máy Android khó lòng sánh được .",1,['những_chiếc_máy_Android'],['iPhone_SE_2022'],['sự_mượt_mà'],['khó_lòng_sánh_được'],[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 4, 4, 4, 4, 0]"
1972,Chấm thử bằng 2 phần mềm quen thuộc chuyên dùng để đo hiệu suất .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1973,"Với phần mềm AnTuTu Benchmark , lần chấm điểm đầu tiên khi mình mới sử dụng , máy đạt được 725,320 điểm .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1974,"Với lần gần nhất mình chấm , điểm số có thay đổi một chút nhưng không đáng kể , 708,795 điểm .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1975,alt :,0,[],[],[],[],[],"[0, 0]"
1976,des :,0,[],[],[],[],[],"[0, 0]"
1977,"Geekbench 5 - một phần mềm chuyên đo hiệu suất vi xử lý , cụ thể ở đây là Apple A15 Biocnic , máy đạt được 1,731 điểm đơn nhân và 4,535 điểm số đa nhân .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1978,"Hiệu suất đơn nhân của vi xử lý này trên iPhone SE 2022 thậm chí có phần nhỉnh hơn một chút so với vi xử lý Apple M1 trên iPad Pro ( vi xử lý di động được xem là mạnh nhất hiện tại ) , tất nhiên điểm số đa nhân sẽ không bằng , nhưng cũng rất mạnh mẽ .",1,"['vi_xử_lý_này_trên_iPhone_SE_2022', 'vi_xử_lý_Apple_M1_trên_iPad_Pro', 'vi_xử_lý_này_trên_iPhone_SE_2022']","['vi_xử_lý_Apple_M1_trên_iPad_Pro', '', 'vi_xử_lý_Apple_M1_trên_iPad_Pro']","['Hiệu_suất_đơn_nhân', '', 'điểm_số_đa_nhân']","['nhỉnh_hơn_một_chút', 'mạnh_nhất_hiện_tại', 'không_bằng']","[6, 3, 7]","[3, 3, 3, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 3, 3, 3, 3, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0]"
1979,alt :,0,[],[],[],[],[],"[0, 0]"
1980,des :,0,[],[],[],[],[],"[0, 0]"
1981,"iPhone SE 2022So sánh một chút với điểm số Geekbench của iPhone 13 mini , sự chênh lệch về hiệu năng của 2 chiếc máy này gần như không đáng kể , vì thế , trải nghiệm về sức hiệu suất gần như là giống nhau hoàn toàn .",1,"['2_chiếc_máy_này', '2_chiếc_máy_này']","['2_chiếc_máy_này', '2_chiếc_máy_này']","['sự_chênh_lệch_về_hiệu_năng', 'hiệu_suất']","['gần_như_không_đáng_kể', 'gần_như_là_giống_nhau_hoàn_toàn']","[2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 0]"
1982,"Và tất nhiên , điểm số này cũng khiến iPhone SE 2022 bỏ xa mọi flagship Android .",1,['iPhone_SE_2022'],['mọi_flagship_Android'],['điểm_số_này'],['bỏ_xa'],[6],"[0, 0, 0, 0, 3, 3, 3, 0, 0, 1, 1, 1, 4, 4, 2, 2, 2, 0]"
1983,alt : IMG _ 3698,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1984,des :,0,[],[],[],[],[],"[0, 0]"
1985,alt : IMG _ 3699,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1986,des :,0,[],[],[],[],[],"[0, 0]"
1987,alt : IMG _ 3700,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1988,des :,0,[],[],[],[],[],"[0, 0]"
1989,Trong những trải nghiệm hàng ngày và kể cả khi chơi game thì iPhone SE 2022 cũng xử lý rất nhẹ nhàng nên không cần phải nói nhiều về các tác vụ này .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1990,Tuy nhiên việc cày game trên chiếc máy này thì mình không thực sự khuyến khích bởi màn hình máy nhỏ nên thao tác không mượt lắm và pin máy cũng tụt khá nhanh khi chơi game .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1991,alt : iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
1992,des :,0,[],[],[],[],[],"[0, 0]"
1993,"Như hình trên mình có chơi tựa game PUBG Mobile , với hiệu năng của máy và những điểm số mà máy đạt được , thực sự chả có tựa game nào có thể làm khó được chiếc máy này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1994,"Máy xử lý vô cùng mượt mà , nhanh chóng và hiện tượng giật , lag gần như không có trong suốt quá trình chơi .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1995,"Tuy nhiên , để điều khiển và chạm đúng các thao tác trên chiếc máy này thực sự không dễ dàng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1996,Nếu để chơi giải trí thì được nhưng để try-hard hay cày rank thì mình không khuyến khích các bạn chơi trên iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1997,Camera,0,[],[],[],[],[],[0]
1998,iPhone SE 2022 chỉ có 1 camera sau 12MP và camera selfie 7MP .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1999,Vậy có đủ để dùng hay không ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
2000,"Câu trả lời là còn tuỳ thuộc vào nhu cầu của bạn , với cá nhân mình thì là đủ , vì 80% nhu cầu quay chụp của mình là ở camera chính .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2001,Nhưng nếu có đòi hỏi thêm thì cũng rất khó bởi Apple “ tận dụng dây chuyền sản xuất ” nên khó lòng có chuyện xuất hiện thiết kế đột phát ở camera lắm .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2002,alt : iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2003,des :,0,[],[],[],[],[],"[0, 0]"
2004,"Bên cạnh đó , máy cũng có các tính năng mới như Smart HDR , Deep Fusion , chân dung nhưng sẽ không có Night Mode , đây là một điều khá đáng tiếc .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2005,"Chất lượng ảnh chụp từ camera chính của máy là rất tốt , trong điều kiện ánh sáng ban ngày , ảnh cho ra có chất lượng cao , màu sắc khá trung thực , không bị đẩy gắt như những chiếc máy khác sử dụng "" thuật toán AI "" .",1,['máy'],"['những_chiếc_máy_khác_sử_dụng_""_thuật_toán_AI_""']",['Chất_lượng_ảnh'],['không_bị_đẩy_gắt'],[6],"[3, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]"
2006,alt :,0,[],[],[],[],[],"[0, 0]"
2007,des :,0,[],[],[],[],[],"[0, 0]"
2008,alt :,0,[],[],[],[],[],"[0, 0]"
2009,des :,0,[],[],[],[],[],"[0, 0]"
2010,alt : IMG _ 0194,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2011,des :,0,[],[],[],[],[],"[0, 0]"
2012,alt : IMG _ 0196,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2013,des :,0,[],[],[],[],[],"[0, 0]"
2014,alt : IMG _ 0201,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2015,des :,0,[],[],[],[],[],"[0, 0]"
2016,alt : IMG _ 0206,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2017,des :,0,[],[],[],[],[],"[0, 0]"
2018,alt : IMG _ 0193,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2019,des :,0,[],[],[],[],[],"[0, 0]"
2020,alt : IMG _ 0205,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2021,des :,0,[],[],[],[],[],"[0, 0]"
2022,iPhone SE 2022 không có camera zoom nên chất lượng ảnh khi bị phóng đại không thực sự tốt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023,"Nếu như trên màn hình iPhone SE 2022 nhỏ nên khi zoom bạn sẽ cảm thấy máy vẫn giữ chi tiết tốt , nhưng thực tế khi mở trên một màn hình lớn hơn thì ảnh bị bệt và mất đi chi tiết khá nhiều .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024,alt :,0,[],[],[],[],[],"[0, 0]"
2025,des :,0,[],[],[],[],[],"[0, 0]"
2026,alt :,0,[],[],[],[],[],"[0, 0]"
2027,des : Ảnh zoom từ ống kính iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2028,"Chiếc máy này không có tính năng chụp đêm , một điều khá buồn .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2029,"Máy xử lý trong điều kiện buổi tối vẫn khá tốt , nhưng đây chỉ là khi có ánh đèn và môi trường ánh sáng hơi yếu còn nếu như trong điều kiện không có nguồn sáng thì ảnh tối một cách rất "" trung thực "" .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2030,alt :,0,[],[],[],[],[],"[0, 0]"
2031,des :,0,[],[],[],[],[],"[0, 0]"
2032,alt : IMG _ 0215,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2033,des :,0,[],[],[],[],[],"[0, 0]"
2034,alt : IMG _ 0209,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2035,des :,0,[],[],[],[],[],"[0, 0]"
2036,alt : IMG _ 0164,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2037,des :,0,[],[],[],[],[],"[0, 0]"
2038,alt : IMG _ 0163,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2039,des :,0,[],[],[],[],[],"[0, 0]"
2040,alt :,0,[],[],[],[],[],"[0, 0]"
2041,"des : Trong điều kiện ánh sáng yếu , iPhone SE 2022 gần như không thể lấy lại được chi tiết vùng tối",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2042,"Về khả năng quay video , đây là điều mình ưng ý nhất kể cả trên iPhone SE 2022 và những chiếc iPhone khác .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2043,"Chất lượng quay phải nói là quá tốt , kể cả trong điều kiện ban ngày hay ban đêm .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2044,"Mình sử dụng camera của máy để quay trực tiếp , không sử dụng gimbal và đi bộ như thông thường nên khá rung và lắc nhưng máy xử lý vẫn rất tốt .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2045,"Mời bạn tham khảo video dưới đây , mình quay ở chế độ FullHD , 30fps .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2046,Thời lượng pin,0,[],[],[],[],[],"[0, 0, 0]"
2047,"iPhone SE 2022 chỉ được trang bị viên pin 2,018 mAh , phù hợp với ngoại hình của máy .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2048,"Về thời lượng pin của chiếc máy này , mình đã có 1 bài đánh giá chi tiết , mời bạn tham khảo tại đây .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2049,"Nhìn chung , với các tác vụ thường ngày sử dụng và nếu không chơi hoặc ít chơi game thì máy vẫn đáp ứng khá tốt một ngày sử dụng từ sáng đến tối .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2050,Thời lượng on-screen trung bình trong 1 ngày khoảng từ 4 - 5 tiếng với các tác vụ hỗn hợp và sử dụng cả kết nối Wi-Fi lẫn 4G .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2051,"Apple hướng mục tiêu cho iPhone SE 2022 đến với những người dùng mới , những người yêu thích sự nhỏ gọn , tiện dụng , đơn giản và ít nhu cầu hơn nên thời lượng pin như này là vừa đủ để dùng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2052,alt : iPhone SE 2022,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2053,des :,0,[],[],[],[],[],"[0, 0]"
2054,"Khả năng sạc pin của iPhone SE 2022 thì cũng khá giống với những thiết bị khác của Apple , không có gì cải thiện nhiều .",1,['iPhone_SE_2022'],['những_thiết_bị_khác_của_Apple'],['Khả_năng_sạc_pin'],['cũng_khá_giống'],[2],"[3, 3, 3, 3, 0, 1, 1, 1, 0, 4, 4, 4, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
